# source, target, rating, time
4195,2928,1,1375826388.53727
4195,2006,1,1375838441.59741
4195,4564,1,1375840377.95785
4195,4565,1,1375842386.0895
4195,4559,-10,1375844579.74326
4195,2247,1,1375858911.61422
4195,4444,1,1375861357.85928
4195,3406,1,1376365782.02563
4195,4133,1,1376368007.98284
4195,2129,1,1376369167.20915
4195,4517,-10,1376890578.5749
4195,945,1,1377242612.3711
4195,4693,1,1377315973.3144
4196,4270,6,1370765317.01962
4196,4286,2,1371013568.15893
4196,3339,3,1371622581.9008
4196,4279,2,1373153383.23437
4196,4146,-1,1373688776.01688
4196,16,1,1376767371.01847
4196,4694,1,1377341160.50202
4196,3032,4,1377386909.69887
4196,1138,5,1380397255.89927
4196,2247,1,1381051222.51153
4196,4338,3,1381273080.65538
4196,4692,3,1382757881.85303
4196,4877,1,1383274652.37023
4196,754,1,1384143699.37378
4196,1834,3,1384470819.79873
4196,3625,1,1385559445.7153
4196,2109,6,1386185998.65268
4196,5025,1,1386186204.77169
4196,1108,5,1386186549.0974
4196,4977,2,1386408428.78544
4196,2171,3,1387453344.11611
4196,5158,3,1388460994.98514
4196,5121,2,1388978721.10936
4196,5183,1,1389564663.89421
4196,5193,1,1389750666.71819
4196,4191,2,1390299209.38016
4196,4645,5,1394101739.39704
4196,5449,2,1398800387.7964
4196,3759,2,1399849938.03856
4196,2084,2,1399966274.33182
4196,107,5,1400066030.78965
4196,1274,1,1400067305.97423
4196,983,3,1400655025.28604
4196,4491,5,1404724147.85179
4196,4339,5,1404724172.72541
4196,5599,3,1407513260.30165
4196,3713,3,1421310761.36867
4196,4216,3,1422066867.47789
4197,4028,1,1369311282.18628
4197,3402,1,1404193799.11022
4197,3433,1,1420926294.92096
4198,2055,1,1369329634.55789
4199,3299,3,1369337335.54786
4200,2933,1,1369342578.88119
4201,23,1,1369438369.91897
4201,3735,5,1369595826.92269
4201,3793,1,1374341806.50156
4201,403,2,1376021803.22436
4201,945,1,1376424042.0475
4201,4612,1,1376578287.09123
4201,2260,1,1376683212.88721
4201,2528,1,1377053098.66623
4201,4173,1,1377182425.46582
4201,4634,1,1377561389.88624
4201,4506,1,1377729163.59495
4201,4237,1,1377913359.1685
4201,2359,1,1378994654.61102
4201,4089,3,1379965642.71341
4201,4774,1,1380485624.55456
4201,4798,1,1381443163.40562
4201,4790,1,1381810243.18174
4201,2551,2,1382015687.13393
4201,504,1,1383686843.19134
4201,499,1,1384813847.67353
4201,91,1,1385079556.80947
4201,4785,8,1389141263.9271
4201,2091,1,1389973248.52368
4201,2571,1,1392338984.04227
4201,5207,9,1395151774.94807
4201,3724,1,1412866126.75188
4201,3242,1,1413312861.4177
4201,3618,2,1414443325.66865
4201,5704,1,1414539924.39123
4201,5344,1,1415057380.6544
4201,2863,2,1423441254.15938
4201,60,1,1427995685.99321
4202,4106,1,1369382397.05328
4203,1899,1,1369806057.05015
4204,3812,2,1369424884.51246
4204,3617,1,1370631959.12052
4204,2571,1,1370810245.29271
4204,4089,2,1374775158.89935
4204,3618,1,1376155786.51246
4204,4071,1,1380320212.69932
4206,4060,1,1370520342.141
4206,4070,1,1370520464.49
4206,4259,1,1370520532.99697
4206,3157,5,1370520608.02615
4206,2561,1,1370688509.27913
4206,3986,1,1370878148.40891
4206,4167,1,1373837456.54476
4206,2775,1,1375880740.22918
4207,4208,-5,1369458967.79911
4207,4405,-10,1375759930.80441
4207,4526,-10,1375759930.95192
4207,4533,-10,1375759931.09767
4207,4538,-10,1375759954.52564
4207,4539,-10,1375759954.67656
4207,4540,-10,1375759954.79126
4207,4542,-10,1375759993.59193
4207,4544,-10,1375759993.78456
4207,4545,-10,1375759993.88932
4207,4547,-10,1375760034.50394
4207,4548,-10,1375760034.64734
4207,4549,-10,1375760034.80264
4207,4550,-10,1375760062.2863
4207,4552,-10,1375760062.43632
4207,4551,-10,1375760062.58564
4207,4553,-10,1375760099.49726
4207,4554,-10,1375760099.65511
4207,4555,-10,1375760099.8036
4209,4121,2,1369492077.20948
4210,3603,1,1369511625.16733
4210,3793,1,1372170507.02048
4210,4089,1,1372170942.75027
4211,2184,1,1369514582.49671
4212,3433,1,1369522806.85913
4212,2933,1,1369675849.31104
4212,4276,2,1370731743.15526
4213,1051,4,1369545069.60888
4213,4013,1,1369839537.87404
4213,945,1,1370019570.96885
4213,1778,1,1370058159.50215
4213,3440,1,1370137363.13596
4213,3682,5,1370490108.17075
4213,4559,1,1375803781.45954
4213,4584,1,1376332064.27828
4213,4585,1,1376332112.32074
4213,3358,2,1376333185.47688
4213,4071,2,1384820508.28341
4214,4089,1,1369546725.43715
4215,945,1,1369557598.9256
4215,499,1,1370224368.19158
4215,4071,1,1370801375.30502
4215,23,1,1371070869.35183
4215,2285,1,1371094636.06189
4215,2863,1,1371144864.73294
4215,3617,1,1371241788.3471
4215,4237,2,1375258874.40967
4215,3618,3,1376445511.65078
4215,3793,1,1380156782.29222
4215,4434,1,1382139965.39842
4216,2184,1,1369573228.01305
4216,1616,1,1393744347.65019
4216,4196,3,1422067046.09128
4217,3603,1,1369612483.48503
4217,3715,5,1374798615.20602
4217,3812,1,1374798979.90806
4217,2528,1,1375382304.58544
4217,4506,1,1377096491.16776
4217,4389,1,1380210805.66708
4218,3735,2,1369801861.93985
4218,4071,1,1369842643.72716
4218,1638,1,1369888049.31425
4218,4281,1,1370771091.92115
4218,4236,1,1371566322.00338
4218,1716,-10,1375280537.47447
4219,3735,1,1369676754.40904
4220,4085,4,1369682497.43836
4221,23,3,1369988781.25971
4222,3618,1,1369710305.36543
4223,2335,1,1369717885.33374
4224,2569,1,1369725617.48923
4225,4071,1,1369728770.14072
4226,4121,6,1369760547.04219
4226,4235,4,1369882749.54209
4228,3735,3,1369770105.17216
4228,2571,2,1371400497.55044
4228,945,1,1374436776.74046
4229,2062,1,1369794898.86834
4229,4089,1,1370022427.402
4229,2571,4,1370490839.34291
4229,4071,4,1370647411.8816
4232,3617,1,1369855254.02734
4232,499,10,1371745951.06232
4232,2394,1,1373068808.38415
4232,4183,2,1373902542.19169
4232,3476,5,1375351482.6321
4232,4565,1,1375987288.71189
4232,2528,1,1376574059.76448
4232,4506,1,1377270597.32841
4232,4882,1,1383505800.5036
4233,1581,1,1369859497.55181
4233,3384,10,1370014406.59614
4233,4071,1,1370526210.82785
4233,4271,10,1370698160.04221
4234,3603,1,1369874141.35034
4236,945,1,1369989648.14985
4236,23,1,1369993575.58797
4236,7,1,1370531726.73254
4236,3476,1,1371562982.8534
4236,4218,1,1371566346.10639
4236,3789,1,1372346283.64809
4236,2494,1,1375192406.62896
4236,3793,2,1376062319.66377
4236,4506,2,1376124979.95578
4236,2863,1,1377187272.30431
4236,4434,1,1379945001.19112
4236,4444,3,1380270595.08156
4236,4790,1,1381827054.49361
4236,4071,5,1387470215.55884
4236,36,1,1387554412.87273
4236,4316,1,1390314217.94349
4236,842,1,1392216801.0133
4237,297,1,1369988439.29051
4237,3603,1,1371256269.34222
4237,4089,1,1371579785.94899
4237,3910,2,1373866211.91783
4237,4195,1,1374969162.4929
4237,4071,1,1375348635.00776
4237,4201,1,1377913357.44571
4237,4506,1,1377915218.69479
4237,4215,7,1388113582.37414
4237,2569,2,1400128440.10987
4237,23,1,1405674879.33697
4238,237,3,1393071646.09719
4240,3812,5,1372728772.87929
4240,3519,1,1372731644.02294
4240,4393,1,1378272243.90503
4240,2046,1,1378277160.7166
4240,3800,3,1380441194.7836
4240,967,1,1380652850.19465
4240,4774,1,1381475565.35011
4240,4692,1,1381475962.35249
4240,4509,1,1382317873.82313
4240,4434,1,1383386086.16524
4240,4773,2,1384736651.31573
4240,4928,1,1384737989.72776
4240,4581,1,1384739319.00382
4240,835,1,1384817773.84314
4240,2571,2,1385002044.02486
4240,4733,1,1385730699.46789
4240,5028,1,1386208575.79122
4240,5005,2,1386482915.24612
4240,4565,7,1386721623.87226
4240,4494,1,1387877609.90545
4240,4462,1,1389223394.67672
4240,5156,1,1392146547.02413
4240,150,10,1392147200.83291
4240,1684,1,1393633454.32634
4240,5309,3,1394575566.4343
4240,4521,1,1395119735.42526
4240,1272,1,1402634788.36419
4240,4089,1,1402950628.65805
4240,2778,2,1403854169.6865
4240,3891,1,1404290055.66332
4240,5541,-10,1404563363.17794
4240,3775,1,1404742112.24628
4240,4316,6,1404746602.02292
4240,4071,7,1407790990.74855
4240,3399,1,1407956509.98968
4240,4169,1,1410967488.5835
4240,5411,1,1411321721.09052
4240,2006,1,1411590599.42614
4240,16,-10,1413296966.31597
4240,60,1,1416717191.11017
4240,66,1,1417367554.44667
4240,3724,1,1429400048.44903
4241,3399,1,1370155512.85886
4241,297,1,1370370286.98905
4241,4282,1,1372057709.49935
4242,3172,1,1370158181.69203
4242,579,2,1370315861.35622
4242,3726,1,1370484463.80351
4242,3603,1,1371004424.13522
4242,2238,1,1371435252.66329
4242,3812,7,1371436005.296
4242,3011,2,1371615032.04118
4242,2571,2,1372159883.63941
4242,4169,1,1372163972.81593
4242,2806,1,1372872745.15706
4242,4342,1,1372960718.10578
4242,4401,1,1373165066.30827
4242,2071,1,1373258624.05091
4242,1846,1,1374042955.91272
4242,4441,1,1374047483.18954
4242,4404,1,1374171041.75258
4242,4448,1,1374210995.8061
4242,2062,1,1374905683.1911
4242,1937,1,1375940490.26106
4242,613,1,1376006710.70569
4242,4587,1,1376428141.06229
4242,2528,1,1376452615.97897
4242,4256,1,1376693048.45606
4242,2676,1,1377562801.18848
4242,16,-1,1377664696.55555
4243,2698,10,1370197295.48705
4244,2184,1,1370179459.2712
4245,1894,8,1370262993.62438
4246,967,1,1370280754.19671
4248,3812,2,1370347153.41033
4248,3914,4,1370980113.14051
4248,4071,4,1370981355.61066
4248,4316,1,1372341254.21136
4248,4403,2,1373271628.07282
4248,3961,-10,1374480092.89068
4248,4169,5,1376710179.40561
4250,967,5,1370374324.30449
4251,3812,1,1370394375.44073
4252,4089,1,1370522143.82207
4252,2571,1,1370522164.37331
4252,4260,1,1370525432.84454
4252,3603,3,1371076774.8376
4253,2863,1,1370406234.11475
4254,3735,1,1370410263.31753
4255,2109,1,1370431738.99887
4256,3059,1,1370474089.38261
4256,2571,6,1371671201.46115
4256,4242,4,1373306120.49521
4256,4316,7,1373661314.68711
4256,2238,3,1374016967.89911
4256,4567,2,1375899192.29625
4256,2071,5,1375899607.86036
4256,4494,2,1377649247.844
4256,4071,4,1378931739.38181
4256,4565,5,1379377970.14885
4257,4163,3,1370488437.98587
4257,23,2,1371263582.90355
4257,4275,1,1378698460.92455
4257,1862,1,1383717820.66686
4257,4368,1,1384349270.86762
4258,3812,1,1370577783.87316
4258,4283,1,1370787676.69029
4258,3476,1,1372247860.50505
4258,3789,1,1372457242.18936
4258,1607,1,1373476979.73588
4258,3242,1,1391636571.27483
4258,3724,1,1396323084.8632
4258,3891,1,1403137005.76827
4258,5523,1,1408729028.4782
4258,2569,-10,1408733806.84134
4258,3793,3,1419873901.07579
4258,4521,1,1435634475.5215
4261,3299,1,1370529005.73943
4261,7,1,1379014826.91105
4261,4743,1,1379018939.04131
4262,4179,1,1370534911.88228
4262,2355,1,1371108061.7084
4262,4162,1,1375367216.04735
4262,4952,1,1384998244.52692
4262,3469,2,1385935018.95844
4262,2260,1,1392515552.34317
4262,1108,-1,1392833386.7602
4262,2586,-1,1392833425.04211
4262,5266,-1,1393186345.98656
4262,58,-1,1393506833.21292
4262,302,-1,1396315036.97758
4262,0,-2,1396407147.20642
4262,4824,1,1396649697.32851
4262,3441,-1,1397140011.58558
4262,1482,1,1397140227.54844
4262,4827,1,1398021325.93592
4262,3362,1,1398361746.21481
4262,5057,1,1398361864.18358
4262,5004,1,1398724069.21758
4262,5455,1,1399054905.16566
4262,5255,1,1399316060.47485
4262,1671,-1,1400521257.82492
4262,5487,1,1400835365.72236
4262,4434,3,1401106568.2516
4262,81,3,1401106593.43502
4262,3775,1,1401106684.69073
4262,1894,3,1401106704.96718
4262,4823,3,1401106736.06236
4262,5492,1,1401106836.01167
4262,2135,-2,1401443288.69447
4262,5389,-2,1401543641.72574
4262,2129,-2,1401544168.39331
4262,1639,-2,1401721286.44121
4262,1402,-2,1401722685.63384
4262,3760,-1,1403780299.93533
4262,3607,2,1403858736.23196
4262,1949,-2,1403983952.18957
4262,5561,1,1404510458.46945
4262,5517,1,1405960642.51776
4262,5518,1,1405961773.21912
4262,3338,1,1406198181.75505
4262,1051,-2,1407251374.91151
4262,5341,1,1408213051.23341
4262,15,1,1408213270.65008
4262,19,1,1408213310.84552
4262,1138,-2,1408213547.81255
4262,499,1,1408213581.72034
4262,5411,1,1409302882.1629
4262,93,1,1413828237.93765
4262,498,1,1413828291.16964
4262,1308,1,1413828302.51621
4262,1678,2,1413828318.51281
4263,662,1,1370554720.93453
4264,2238,1,1370575767.54095
4265,3914,1,1370635383.33706
4265,3789,1,1370700443.79636
4266,4071,4,1370650119.25493
4266,4317,1,1371592815.0728
4266,1274,1,1373453655.44181
4266,4739,1,1378734517.64779
4266,4918,1,1386155629.9844
4266,4169,1,1391794497.61704
4267,2184,1,1370655393.33031
4268,2571,2,1370663613.28919
4269,3013,2,1370664524.98011
4269,3812,1,1371175806.45812
4270,3624,1,1370756859.31004
4270,4196,6,1370765319.60137
4270,434,1,1371424769.94275
4270,3641,1,1373150752.38319
4270,3713,2,1373617775.98949
4271,2571,1,1370748365.99521
4272,3789,2,1370715525.97255
4272,4071,3,1372526115.26454
4273,4274,8,1370718537.10768
4274,4273,10,1370720238.83182
4275,3789,1,1370722998.19778
4275,4743,1,1378654066.25159
4275,4257,1,1378698081.10152
4276,2933,1,1370725776.61037
4276,4212,1,1370725865.51976
4276,4277,1,1370725934.64752
4276,4143,1,1370726043.93529
4276,3424,1,1370726131.06394
4276,2863,2,1371227643.30827
4276,2109,1,1371334856.59404
4276,5143,1,1387925382.91997
4278,2571,1,1370749301.57109
4278,2863,1,1375076350.48811
4279,4196,1,1370760386.61604
4281,4218,1,1370771112.0723
4281,4283,1,1370777500.81225
4281,237,3,1370778523.77629
4282,2109,1,1370773194.44291
4282,4289,1,1371103065.64158
4282,4241,1,1372057622.993
4282,4297,1,1372069926.01868
4282,1319,-2,1373036646.56614
4282,945,2,1373088438.77155
4282,93,-1,1373790094.23604
4283,4258,1,1370787782.06528
4283,4071,2,1371114885.30768
4283,4301,1,1371298558.14702
4283,4303,1,1371323382.37519
4283,2571,4,1371657954.197
4283,4318,1,1371667648.37324
4283,4127,2,1371718624.38345
4283,4114,1,1372148912.75439
4283,4342,1,1372264547.5858
4283,1942,1,1372348959.15971
4283,3647,-10,1372388166.67278
4283,4364,1,1372389624.01618
4283,4328,1,1372389905.15217
4283,4372,1,1372528591.63662
4283,4373,1,1372529332.50021
4283,4374,2,1372531747.3125
4283,4366,1,1372536387.04189
4283,4380,-10,1372687496.16033
4283,4459,1,1374374410.71313
4283,4462,1,1374476244.1671
4283,3961,-10,1374480252.28198
4283,4465,1,1374482151.85264
4283,4467,1,1374483165.12721
4283,4455,1,1374486721.01552
4283,2863,3,1374564140.36545
4283,4475,-1,1374641273.8944
4283,945,2,1374659236.24668
4283,4481,1,1374729600.13964
4283,4486,1,1374810013.32455
4283,4470,1,1374810797.12674
4283,3519,1,1374979199.67308
4283,4458,1,1374986447.43612
4283,4492,1,1375000210.90127
4283,4466,1,1375072584.4496
4283,4495,1,1375090431.8315
4283,4152,1,1375099207.68429
4283,4427,1,1375109537.4496
4283,1638,1,1375259375.09739
4283,4514,1,1375349768.0076
4283,4444,1,1375605867.60245
4283,4195,1,1375688698.98019
4283,4158,1,1376125885.81477
4283,4317,3,1376353035.8937
4283,4521,1,1376638051.37785
4284,498,1,1370964828.53284
4286,4196,2,1371016530.11658
4286,3339,5,1372384285.05086
4287,4028,1,1371048808.34435
4287,4164,1,1371541068.47094
4287,4076,1,1373050144.64592
4287,4397,1,1373133919.30196
4287,4071,1,1375999732.59019
4287,4716,1,1377886223.74911
4287,4864,1,1382799059.21368
4287,4180,1,1383961464.43701
4288,662,1,1371064338.75263
4288,3617,1,1371081514.452
4289,4282,1,1371103097.81414
4289,4369,1,1372489036.34568
4289,1785,-10,1372654926.92198
4290,4000,1,1371166837.78657
4291,945,1,1371187594.57128
4291,4434,9,1382903381.00396
4291,3849,1,1385565087.70065
4292,3032,10,1371212068.39906
4292,4028,2,1371215786.66639
4292,4611,2,1378601729.08243
4293,2109,1,1371223877.64708
4293,967,1,1375453119.20287
4293,3744,2,1378404158.3022
4293,183,1,1380741200.58449
4294,3793,1,1371229504.04115
4294,4480,1,1375990616.40275
4295,3793,1,1371232404.72023
4295,4089,1,1371250571.83897
4296,4162,1,1371232964.61873
4296,4089,1,1371239271.87105
4296,3603,1,1371240984.72198
4296,4316,1,1371572651.158
4296,4391,1,1372961063.5239
4296,3849,2,1374253898.79447
4296,4071,1,1375656423.122
4296,4745,1,1378748401.43456
4296,2551,1,1391472715.24804
4296,4565,1,1393533549.9649
4296,3724,1,1398702562.35617
4296,4521,1,1407884718.5441
4297,3812,1,1371235115.70339
4297,4282,1,1372070054.9515
4298,2238,10,1371249612.97932
4298,3849,4,1375300044.14366
4298,2863,6,1375513295.36109
4298,4316,1,1375972028.36399
4298,4369,-10,1376425470.64749
4298,3554,-10,1376434099.29098
4299,3812,1,1371257467.93332
4300,3793,1,1371277743.60764
4300,1785,1,1371277804.02163
4300,3789,1,1371314812.37464
4300,2335,1,1371335724.54103
4301,4283,1,1372692808.29531
4301,4162,1,1372710995.87482
4301,4366,1,1372714345.19164
4301,3532,1,1372716162.59299
4301,4317,1,1374334715.4532
4301,3618,1,1375375898.36926
4301,4506,1,1375719642.4605
4301,2863,1,1376459579.44917
4301,23,2,1376984241.96288
4301,4581,2,1377376976.83896
4301,5141,2,1417474580.127
4302,2109,1,1371346117.93269
4303,4283,1,1371323333.95226
4303,1944,1,1371673746.30302
4303,1509,1,1371742718.24123
4303,4071,3,1371834657.00285
4303,4368,1,1372459015.89329
4303,1607,1,1373149627.59348
4303,3617,1,1373398777.26535
4303,945,1,1374310175.75046
4304,3491,1,1371461934.11212
4305,2762,1,1371407061.72425
4305,3793,1,1376332295.61294
4306,499,1,1371418419.55022
4308,2109,1,1371486973.86677
4308,4071,1,1371499962.44862
4308,2062,1,1371508077.26975
4308,4089,1,1371688981.17651
4308,4316,1,1371993547.24413
4309,4310,1,1371494236.38178
4309,4089,1,1371666148.6329
4310,4309,1,1371494476.52747
4311,1594,1,1371499599.21631
4312,23,1,1371500165.6318
4313,82,1,1371509830.79403
4313,1294,1,1371509863.91935
4315,2571,1,1371523842.20608
4315,4316,1,1371527547.05931
4316,4315,1,1371527954.11387
4316,4296,1,1371571326.51236
4316,4230,1,1371574203.62759
4316,636,1,1371841807.70599
4316,4308,1,1371954057.44996
4316,2091,1,1371954616.55334
4316,3603,2,1372012541.49736
4316,4154,1,1372013913.9816
4316,4163,1,1372265588.58356
4316,4248,1,1372341231.16297
4316,4256,5,1372461314.17873
4316,2394,1,1372470345.74078
4316,4370,1,1372522643.10088
4316,3172,1,1372722510.135
4316,4153,1,1372731862.86709
4316,4405,-10,1373340905.06766
4316,3399,3,1373344913.31214
4316,4195,1,1373498019.63175
4316,4417,1,1373573690.92989
4316,4342,6,1374014315.23148
4316,38,2,1374073407.60699
4316,4000,1,1374203032.09847
4316,4452,1,1374266318.86576
4316,2335,5,1374430737.53425
4316,4356,4,1374515910.33423
4316,4468,1,1374524649.38416
4316,4101,5,1374617389.37844
4316,4169,2,1374703967.90439
4316,2528,1,1376487386.39703
4316,2928,2,1376592149.29524
4316,4479,2,1378861950.39578
4316,16,10,1379619872.40382
4316,3682,1,1381588982.49575
4316,4089,3,1382482722.27672
4316,98,1,1383338893.09401
4316,4754,1,1385708249.51251
4316,1294,-1,1388020708.15365
4316,3793,10,1388763468.78895
4316,3735,1,1390143622.14204
4316,4236,1,1390314016.21169
4316,4183,1,1395335661.70351
4316,4240,6,1404747383.04687
4316,4071,4,1407776795.92764
4316,967,2,1423958949.43208
4316,3630,2,1452807971.88721
4317,4266,1,1371592821.96079
4317,1294,1,1371953785.49997
4317,4332,1,1372027913.99265
4317,4163,1,1372287625.08448
4317,4362,1,1372371643.66907
4317,4368,3,1372459129.00309
4317,4396,1,1373077545.73713
4317,3617,4,1373245431.55038
4317,3735,1,1373494937.04106
4317,4426,1,1373761635.21162
4317,4417,-10,1373851961.23912
4317,3476,1,1374053784.35339
4317,4444,1,1374140125.71299
4317,4301,1,1374334708.4365
4317,4173,1,1374892798.72439
4317,3793,2,1374943484.82055
4317,4490,1,1374965653.55347
4317,4501,1,1375145283.27979
4317,945,1,1375147665.91257
4317,4520,1,1375581517.84156
4317,4529,1,1375643094.51086
4317,3910,2,1375653034.8803
4317,4531,1,1375654246.7726
4317,4283,3,1376353002.93087
4317,4378,4,1377035130.40831
4317,4071,10,1378151302.91776
4318,1294,1,1371642612.41663
4318,4283,1,1371667688.1255
4318,3242,1,1391523142.23559
4319,4028,1,1371653757.17344
4320,2571,1,1371656876.1284
4321,2571,1,1371662610.30571
4321,4071,2,1371666658.06159
4322,3618,1,1371673364.01549
4322,4585,-10,1376357463.17627
4322,1294,1,1376466934.54847
4323,2551,2,1371677495.69228
4325,1502,2,1371751471.61596
4325,2571,1,1371958262.6874
4325,4071,2,1372013675.32913
4326,2571,3,1371966205.07525
4327,1942,1,1371994990.46136
4328,3789,1,1371986270.62481
4328,2677,2,1371989294.35134
4328,4071,1,1371997182.9606
4328,4283,2,1372389551.11751
4328,3537,2,1372416973.73178
4328,4169,2,1372473314.23374
4328,4389,1,1372934812.08007
4328,23,4,1373373683.50479
4328,2863,2,1373381760.77689
4328,4183,1,1373723441.6139
4328,2571,3,1373730761.70589
4328,4444,1,1374405357.91478
4328,1918,1,1374405976.92388
4329,2571,3,1371997096.4473
4329,4089,5,1373778772.94607
4329,2528,2,1373855055.33738
4330,2335,1,1372004296.38938
4330,3603,1,1372150566.92948
4330,3745,1,1372152867.28067
4330,4390,2,1372957770.2509
4331,1294,1,1372008699.57627
4332,4317,2,1372027974.52328
4332,4342,2,1372265902.7799
4332,4602,2,1376751338.68128
4332,4619,2,1376780047.93614
4332,1785,2,1377703363.13823
4332,4169,1,1382969336.67256
4332,3793,2,1382995869.29925
4332,1937,-10,1404327948.84887
4332,4521,2,1404342506.05064
4332,3724,5,1420810514.10126
4333,3818,2,1372031258.33662
4334,4309,-10,1372031889.10147
4334,739,-10,1372361642.96028
4335,4071,2,1372073287.415
4335,4330,-10,1373069497.18535
4336,2238,1,1372143028.59739
4337,23,1,1372948396.06336
4337,3653,1,1372948455.01779
4337,4434,1,1382006721.78167
4338,4339,2,1372243258.55955
4338,4491,1,1381272087.97474
4338,4196,5,1381539413.6537
4339,3032,10,1377422127.87978
4339,4694,-10,1377751383.96758
4339,4698,-10,1377751403.98428
4339,4491,5,1381906338.08174
4339,4196,5,1383875664.89233
4340,3440,1,1372254491.85099
4340,4342,1,1372943685.66846
4340,4441,2,1374044261.56396
4340,4089,2,1374597582.80408
4341,3249,2,1372258994.53173
4342,4283,1,1372264557.66375
4342,4332,1,1372265850.31615
4342,2863,1,1372384591.55261
4342,4340,1,1372943733.08487
4342,4071,1,1372951016.87098
4342,4242,1,1372958743.17175
4342,2571,1,1373054006.18481
4342,4101,1,1373217766.45244
4342,2071,1,1373297168.28749
4342,3476,1,1373843168.33322
4342,3440,1,1373854097.67523
4342,2528,2,1373905157.85837
4342,4097,2,1373989323.76622
4342,3961,1,1373990603.42659
4342,4316,6,1374014213.08509
4342,4078,1,1374151370.33314
4342,2928,1,1376197526.84777
4342,3618,2,1376415941.7773
4342,2551,1,1379951908.7921
4342,172,7,1383599057.70179
4356,159,2,1372308273.19415
4356,2071,1,1373127581.86938
4356,4316,5,1376594005.52306
4356,1778,1,1376594440.3227
4357,3339,2,1372315514.52725
4358,3476,1,1372335554.7203
4359,4360,1,1372335558.26445
4359,2494,5,1372346359.46971
4360,4359,1,1372338856.18959
4360,23,1,1372402582.40167
4360,4412,1,1373524688.88439
4360,2494,3,1377247768.55255
4360,3653,1,1378199602.94036
4360,4403,7,1379676234.90411
4360,4817,1,1381828536.25437
4360,4826,1,1382094048.33493
4361,4001,7,1372371979.33595
4361,4180,2,1372621657.09365
4361,4382,2,1372789475.95558
4361,4164,2,1373231287.0178
4362,4317,1,1372371763.50929
4362,2863,-1,1372451902.39581
4363,4169,1,1372375104.28615
4364,4283,1,1372389739.30535
4365,3537,1,1372407471.10527
4365,424,1,1372407778.74996
4366,4089,1,1372448834.59867
4366,23,1,1372449611.91295
4366,4283,1,1372536185.60637
4366,4301,1,1372714385.97152
4366,3961,1,1374081817.15248
4366,4565,1,1376494108.06085
4367,967,1,1372453610.32252
4368,3789,1,1372456601.296
4368,4303,1,1372457458.12732
4368,4317,1,1372459255.65468
4368,3618,1,1372548251.86716
4368,3476,2,1372679746.08994
4368,3910,1,1373167708.8248
4368,4257,1,1384349176.86585
4369,4289,-10,1373240194.32326
4369,4169,2,1373247847.73829
4369,967,1,1373517173.61704
4369,4496,1,1375129935.64724
4369,4480,2,1375481047.59946
4369,3509,2,1375822250.07169
4369,4494,1,1375826520.8469
4369,4395,2,1375902100.31961
4369,4568,1,1375902614.29621
4369,4298,-10,1376434002.92261
4369,2071,4,1376498437.86121
4370,4316,1,1372522726.33078
4372,4283,2,1372528656.70298
4372,2528,1,1375371622.27716
4372,4071,3,1376856047.56548
4372,4434,2,1383165750.6761
4373,4283,2,1372529444.97393
4374,4283,2,1372532175.81144
4375,4376,1,1372531788.10545
4375,3669,1,1373398623.1637
4375,4097,1,1373399478.3247
4376,4375,1,1372531880.98602
4378,4317,10,1372625674.51791
4378,3617,1,1372626447.02098
4378,23,1,1374822289.5435
4378,3537,1,1375640008.02641
4378,1355,1,1375655860.597
4378,4546,1,1375741554.68834
4378,1778,2,1377032491.78115
4378,4077,1,1377077506.62193
4378,4506,10,1378681763.88632
4378,4434,2,1380386121.42503
4378,4774,1,1380936352.53837
4378,4565,3,1381380996.84147
4378,4782,1,1381386275.35313
4378,4790,3,1381643057.57054
4378,2571,2,1385344128.58092
4378,4773,1,1385349362.59532
4378,237,1,1388090572.61241
4378,3618,1,1388280456.25305
4378,4013,1,1388475568.17025
4378,4928,2,1388606811.02762
4378,2249,1,1391827539.66539
4378,3891,5,1395916572.90828
4378,3793,4,1395916648.53325
4378,5414,-1,1397302453.63988
4378,4393,1,1397334692.25728
4378,3090,1,1398461703.21978
4378,2329,1,1400169080.0598
4378,4521,8,1401129172.27855
4378,5564,1,1404786302.26003
4378,4071,5,1407020081.3175
4378,5704,1,1414553735.40124
4378,3724,3,1421628311.47557
4378,5796,1,1429453798.71524
4378,4089,3,1434330176.37647
4378,60,1,1444959229.85739
4378,4169,2,1446314204.34375
4378,1990,2,1447987284.83841
4378,5141,1,1448558427.26256
4378,1785,1,1453612481.64729
4379,3617,1,1372647091.73818
4380,3617,1,1372648486.29967
4381,3794,1,1372656995.26555
4383,1778,1,1372796583.34752
4383,3744,2,1374172766.05634
4386,3532,1,1372869505.08758
4387,4388,1,1372872372.92859
4387,1846,2,1373478193.27808
4387,4558,-10,1375810589.82654
4387,4554,-10,1375810589.91391
4387,4553,-10,1375810589.99693
4387,4555,-10,1375810590.08241
4387,4551,-10,1375810590.17653
4387,4560,-10,1375810590.27614
4387,4552,-10,1375810590.38412
4387,4547,-10,1375810590.47241
4387,4545,-10,1375810590.56085
4387,4540,-10,1375810590.64824
4387,4550,-10,1375812880.10305
4387,4508,-10,1375812895.02308
4387,4527,-10,1375812900.16961
4387,4533,-10,1375812905.23981
4387,4538,-10,1375812910.05339
4387,4539,-10,1375812916.03981
4387,4544,-10,1375812926.0308
4387,4556,-10,1375812931.21501
4387,4549,-10,1375813051.00999
